Transaction Date,Car Brand,Car Model,Displacement (c.c.),Manufacture Year,No. of Previous Owners,Milleage (km),Exterior Color,Reference Price (HKD)
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2016.0,0,29900.0,Blue,"$322,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2010.0,1,84800.0,White,"$128,000"
2019/05,AUDI,A4 AVANT 40TFSI,1984.0,2017.0,0,3940.0,Black,"$338,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2016.0,0,62000.0,Black,"$293,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2012.0,1,95500.0,Silver,"$138,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2014.0,0,57100.0,Black,"$225,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2012.0,2,66900.0,Blue,"$149,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2014.0,1,31100.0,Grey,"$238,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2011.0,0,50500.0,Grey,"$168,000"
2019/05,AUDI,A4 SALOON 40 TFSI,1984.0,2017.0,0,600.0,Black,"$284,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2016.0,0,48500.0,Grey,"$349,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2011.0,1,51500.0,Grey,"$155,000"
2019/05,AUDI,A7 SPORTBACK 40 TFSI QUATTRO,1984.0,2015.0,0,22900.0,Black,"$328,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2011.0,0,52200.0,Brown,"$173,000"
2019/05,AUDI,A3 SPORTBACK 1.4 TFSI,1395.0,2013.0,0,43000.0,Black,"$128,000"
2019/05,AUDI,A4 SALOON 30 TFSI,1395.0,2016.0,0,24500.0,White,"$226,000"
2019/05,AUDI,A5 SPORTBACK 1.8 TFSI,1798.0,2013.0,0,81700.0,Grey,"$138,000"
2019/05,AUDI,Q2 35 TFSI,1395.0,2017.0,0,9000.0,Red-Var,"$226,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2009.0,0,131950.0,Grey,"$113,000"
2019/05,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2017.0,0,13700.0,Blue,"$229,900"
2019/05,AUDI,A5 SPORTBACK 40 TFSI,1984.0,2017.0,0,18000.0,Grey,"$289,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2015.0,0,60000.0,White,"$318,000"
2019/05,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2013.0,0,56177.0,White,"$238,000"
2019/04,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2013.0,0,80450.0,White,"$228,000"
2019/04,AUDI,A1 SPORTBACK 1.4 TFSI,1390.0,2014.0,0,44600.0,Black,"$119,000"
2019/04,AUDI,A3 SPORTBACK 1.8TFSI,1798.0,2011.0,0,33450.0,Black,"$98,000"
2019/04,AUDI,A5 COUPE 40 TFSI,1984.0,2017.0,1,28600.0,White,"$278,000"
2019/04,AUDI,Q5 2.0 QUATTRO,1984.0,2013.0,1,49000.0,Brown,"$228,000"
2019/04,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2012.0,1,95500.0,Silver,"$159,000"
2019/04,AUDI,Q5 2.0 TFSI QUATTRO,1984.0,2011.0,1,80815.0,Black,"$148,000"
2019/04,AUDI,A7 SPORTBACK 3.0 TFSI QUATTRO,2995.0,2011.0,0,74800.0,Grey,"$128,000"
2019/04,AUDI,Q5 2.0 QUATTRO,1984.0,2012.0,0,29000.0,Black,"$183,000"
2019/04,AUDI,Q5 2.0 QUATTRO,1984.0,2016.0,0,6000.0,Blue,"$368,000"
2019/04,AUDI,Q5 2.0 QUATTRO,1984.0,2013.0,1,49000.0,Brown,"$193,000"
2019/04,AUDI,Q5 2.0 QUATTRO,1984.0,2009.0,1,60600.0,White,"$118,000"
2019/04,AUDI,Q3 35 TFSI QUATTRO SPORT,1984.0,2017.0,0,1900.0,White,"$318,000"
2019/04,AUDI,A4 SALOON 30 TFSI,1395.0,2017.0,0,17600.0,Black,"$209,000"
2019/04,AUDI,Q3 35 TFSI QUATTRO,1984.0,2016.0,0,11900.0,Grey,"$299,000"
2019/04,AUDI,A4 SALOON 40 TFSI,1984.0,2017.0,0,20800.0,Red-Var,"$225,000"
2019/04,AUDI,A6 SALOON 35 TFSI,1798.0,2017.0,0,30800.0,White,"$241,200"
2019/04,AUDI,A7 SPORTBACK 2.8 FSI QUATTRO,2773.0,2013.0,0,83600.0,Black,"$168,000"
2019/04,AUDI,Q3 35 TFSI QUATTRO,1984.0,2016.0,0,21600.0,White,"$263,000"
2019/04,AUDI,A6 2.8 FSI QUATTRO,2773.0,2011.0,0,35400.0,Black,"$98,000"
2019/04,AUDI,Q3 35 TFSI QUATTRO,1984.0,2016.0,0,4200.0,Grey,"$328,000"
2019/04,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2016.0,1,13000.0,Grey,"$208,000"
2019/04,AUDI,A4 SALOON 1.8 TFSI,1798.0,2011.0,0,47000.0,White,"$78,000"
2019/04,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2016.0,0,16000.0,Black,"$188,000"
2019/04,AUDI,Q3 35 TFSI,1498.0,2019.0,0,50.0,White,"$359,900"
2019/04,AUDI,A4 SALOON 40 TFSI,1984.0,2017.0,0,900.0,Blue,"$284,000"
2019/04,AUDI,A3 SPORTBACK 1.8 TFSI,1798.0,2013.0,1,63900.0,Red-Var,"$108,000"
2019/04,AUDI,Q3 30 TFSI SPORT,1395.0,2017.0,0,900.0,Red-Var,"$278,000"
2019/03,AUDI,Q3 30 TFSI SPORT,1395.0,2017.0,0,1700.0,Grey,"$258,000"
2019/03,AUDI,Q3 30 TFSI SPORT,1395.0,2017.0,0,14800.0,Black,"$264,000"
2019/03,AUDI,Q3 30 TFSI SPORT,1395.0,2017.0,0,900.0,Grey,"$329,900"
2019/03,AUDI,Q3 30 TFSI SPORT,1395.0,2017.0,0,1800.0,Silver,"$285,000"
2019/03,AUDI,Q3 30 TFSI SPORT,1395.0,2018.0,0,600.0,Red-Var,"$309,000"
2019/03,AUDI,A4 SALOON 1.8 TFSI,1798.0,2012.0,0,82900.0,Red-Var,"$99,000"
2019/03,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2015.0,1,56900.0,White,"$159,000"
2019/03,AUDI,A4 SEDAN 40 TFSI,1984.0,2017.0,0,7500.0,Red-Var,"$299,900"
2019/03,AUDI,Q2 25 TFSI,999.0,2017.0,0,19800.0,Yellow,"$199,000"
2019/03,AUDI,Q3 30 TFSI,1395.0,2015.0,0,32300.0,White,"$233,000"
2019/03,AUDI,Q3 30 TFSI SPORT,1395.0,2017.0,0,1857.0,Black,"$303,900"
2019/03,AUDI,Q3 30 TFSI SPORT,1395.0,2017.0,0,800.0,White,"$309,900"
2019/03,AUDI,Q3 30 TFSI,1395.0,2016.0,0,16600.0,White,"$228,000"
2019/03,AUDI,Q3 30 TFSI SPORT,1395.0,2018.0,0,600.0,Grey,"$302,000"
2019/03,AUDI,A5 SPORTBACK 40 TFSI,1984.0,2017.0,0,700.0,Silver,"$328,000"
2019/02,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2016.0,0,31300.0,White,"$188,000"
2019/02,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2014.0,0,38900.0,White,"$178,000"
2019/02,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2015.0,0,73900.0,White,"$128,000"
2019/02,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2015.0,0,40300.0,Black,"$169,000"
2019/02,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2016.0,0,15000.0,White,"$188,000"
2019/02,AUDI,A3 SEDAN 35 TFSI,1395.0,2018.0,0,800.0,Grey,"$266,000"
2019/02,AUDI,A3 SEDAN 35 TFSI,1395.0,2018.0,0,600.0,Black,"$259,000"
2019/02,AUDI,A3 SPORTBACK 1.4 TFSI,1396.0,2011.0,0,73900.0,Black,"$83,000"
2019/02,AUDI,A3 SPORTBACK 1.4 TFSI,1395.0,2014.0,0,57600.0,White,"$163,000"
2019/02,AUDI,A3 SPORTBACK 1.4 TFSI,1395.0,2014.0,0,15600.0,White,"$158,000"
2019/02,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2018.0,0,800.0,Yellow,"$246,000"
2019/02,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2016.0,0,26500.0,Black,"$168,000"
2019/02,AUDI,A3 SPORTBACK 35 TFSI (BLACK EDITION),1395.0,2018.0,0,600.0,Red-Var,"$246,000"
2019/02,AUDI,A3 SPORTBACK 35 TFSI S-LINE (BLACK EDITION),1395.0,2018.0,0,600.0,Silver,"$246,000"
2019/02,AUDI,A4 AVANT 30 TFSI,1395.0,2016.0,0,19500.0,White,"$268,000"
2019/02,AUDI,A4 AVANT 40 TFSI,1984.0,2017.0,0,600.0,Black,"$328,000"
2019/02,AUDI,A4 AVANT 40 TFSI,1984.0,2017.0,1,1200.0,Black,"$278,000"
2019/02,AUDI,A4 AVANT 45 TFSI QUATTRO,1995.0,2016.0,0,3900.0,Red-Var,"$463,000"
2019/02,AUDI,A4 AVANT 45 TFSI QUATTRO,1984.0,2016.0,0,5700.0,Grey,"$368,000"
2019/02,AUDI,A4 SALOON 1.8 TFSI,1798.0,2014.0,0,48500.0,Blue,"$138,000"
2019/02,AUDI,A4 SALOON 1.8 TFSI,1798.0,2013.0,0,64700.0,White,"$103,000"
2019/02,AUDI,A4 SALOON 30 TFSI,1395.0,2016.0,0,30200.0,White,"$221,000"
2019/02,AUDI,A4 SALOON 30 TFSI,1395.0,2017.0,0,27500.0,Grey,"$248,000"
2019/02,AUDI,A4 SEDAN 2.0 TFSI QUATTRO,1984.0,2011.0,0,71200.0,White,"$118,000"
2019/02,AUDI,A5 CABRIOLET 2.0 TFSI,1984.0,2011.0,1,73514.0,White,"$128,000"
2019/02,AUDI,A5 COUPE 1.8 TFSI,1798.0,2014.0,0,17980.0,White,"$228,000"
2019/02,AUDI,A5 COUPE 40 TFSI,1984.0,2017.0,0,700.0,White,"$339,000"
2019/02,AUDI,A5 SPORTBACK 1.8 TFSI DYNAMIC EDITION,1798.0,2015.0,0,49100.0,Grey,"$228,000"
2019/02,AUDI,A5 SPORTBACK 1.8 TFSI MULTITRONIC,1798.0,2015.0,0,40933.0,Silver,"$238,000"
2019/02,AUDI,A5 SPORTBACK 1.8 TFSI MULTITRONIC,1798.0,2013.0,0,27500.0,White,"$198,000"
2019/02,AUDI,A5 SPORTBACK 2.0 TFSI QUATTRO,1984.0,2011.0,0,23800.0,Black,"$128,000"
2019/02,AUDI,A5 SPORTBACK 40 TFSI,1984.0,2017.0,0,600.0,Blue,"$438,900"
2019/02,AUDI,A6 2.0 TFSI MULTITRONIC,1984.0,2012.0,0,31100.0,Grey,"$108,000"
2019/02,AUDI,A6 SALOON 35 TFSI,1798.0,2016.0,0,24100.0,White,"$233,000"
2019/02,AUDI,Q2 35 TFSI,1395.0,2017.0,0,800.0,Orange,"$299,900"
2019/02,AUDI,Q3 30 TFSI,1395.0,2015.0,0,33000.0,Grey,"$198,000"
2019/02,AUDI,Q3 30 TFSI,1395.0,2015.0,0,51900.0,White,"$188,000"
2019/01,AUDI,A3 SEDAN 35 TFSI,1395.0,2017.0,0,12000.0,White,"$238,000"
2019/01,AUDI,A3 SEDAN 35 TFSI,1395.0,2018.0,0,800.0,Silver,"$235,000"
2019/01,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2017.0,0,13100.0,Red-Var,"$188,000"
2019/01,AUDI,A3 SPORTBACK E-TRON,1395.0,2016.0,1,68000.0,Grey,"$183,000"
2019/01,AUDI,A4 AVANT 40 TFSI,1984.0,2017.0,1,36300.0,White,"$275,000"
2019/01,AUDI,A4 SALOON 1.8 TFSI,1798.0,2012.0,1,41300.0,Grey,"$108,000"
2019/01,AUDI,A4 SALOON 1.8 TFSI,1798.0,2012.0,1,55700.0,Black,"$108,000"
2019/01,AUDI,A4 SALOON 40 TFSI,1984.0,2017.0,0,600.0,Red-Var,"$248,000"
2019/01,AUDI,A4 SEDAN 1.8 TFSI,1798.0,2013.0,0,23400.0,Black,"$158,000"
2019/01,AUDI,A5 CABRIOLET 1.8 MULTITRONIC,1798.0,2013.0,0,112500.0,Black,"$125,000"
2019/01,AUDI,A5 COUPE 1.8 TFSI,1798.0,2012.0,0,23300.0,Grey,"$163,000"
2019/01,AUDI,A5 COUPE 40 TFSI,1984.0,2017.0,0,1200.0,Blue,"$338,000"
2019/01,AUDI,A5 SPORTBACK 1.8 TFSI,1798.0,2014.0,0,40933.0,Silver,"$218,000"
2019/01,AUDI,A5 SPORTBACK 1.8 TFSI,1798.0,2011.0,1,46300.0,Grey,"$89,000"
2019/01,AUDI,A5 SPORTBACK 1.8 TFSI MULTITRONIC,1798.0,2015.0,0,28300.0,White,"$223,000"
2019/01,AUDI,A5 SPORTBACK 1.8 TFSI MULTITRONIC,1798.0,2014.0,0,49200.0,White,"$178,000"
2019/01,AUDI,A5 SPORTBACK 1.8 TFSI MULTITRONIC,1798.0,2015.0,1,27600.0,Grey,"$223,000"
2019/01,AUDI,A5 SPORTBACK 40 TFSI,1984.0,2017.0,0,3300.0,White,"$358,000"
2019/01,AUDI,A5 SPORTBACK 40 TFSI,1984.0,2017.0,0,3300.0,Blue,"$388,000"
2019/01,AUDI,A5 SPORTBACK 40 TFSI,1984.0,2017.0,0,800.0,Black,"$409,900"
2019/01,AUDI,A5 SPORTBACK 40 TFSI,1984.0,2017.0,0,1600.0,Grey,"$346,000"
2019/01,AUDI,A6 2.8 FSI MULTITRONIC,2773.0,2011.0,0,18927.0,Grey,"$138,000"
2019/01,AUDI,A6 2.8 FSI QUATTRO,2773.0,2011.0,0,66400.0,Black,"$79,000"
2019/01,AUDI,A6 2.8 FSI QUATTRO,2773.0,2012.0,0,30900.0,Grey,"$109,000"
2019/01,AUDI,A6 45 SALOON TFSI QUATTRO,1984.0,2019.0,0,200.0,Silver,"$489,900"
2019/01,AUDI,A6 SALOON 35 TFSI,1781.0,2015.0,0,18500.0,Grey,"$275,000"
2019/01,AUDI,A6 SALOON 35 TFSI,1781.0,2015.0,0,34600.0,Grey,"$238,000"
2019/01,AUDI,A6 SALOON 35 TFSI,1798.0,2017.0,0,3800.0,White,"$368,000"
2019/01,AUDI,A6 SALOON 35 TFSI,1798.0,2016.0,0,27000.0,Silver,"$258,000"
2019/01,AUDI,A6 SALOON 35 TFSI,1781.0,2017.0,0,600.0,Brown,"$379,000"
2019/01,AUDI,A6 SALOON 35 TFSI,1798.0,2015.0,1,51500.0,Black,"$143,000"
2019/01,AUDI,A6 SALOON 40 TFSI QUATTRO,1984.0,2015.0,0,39500.0,Grey,"$273,000"
2019/01,AUDI,A6 SALOON 40 TFSI QUATTRO,1984.0,2015.0,0,39300.0,Grey,"$188,000"
2019/01,AUDI,A7 SPORTBACK 3.0 TFSI QUATTRO,2995.0,2011.0,1,73600.0,Grey,"$119,000"
2019/01,AUDI,A7 SPORTBACK 35 TFSI,1798.0,2017.0,0,14600.0,White,"$388,000"
2019/01,AUDI,A7 SPORTBACK 40 TFSI QUATTRO,1984.0,2015.0,0,44500.0,Grey,"$269,000"
2019/01,AUDI,A7 SPORTBACK 40 TFSI QUATTRO,1984.0,2015.0,0,18900.0,White,"$338,000"
2019/01,AUDI,A7 SPORTBACK 55 TFSI QUATTRO,2995.0,2018.0,0,3700.0,Blue,"$580,000"
2019/01,AUDI,A8 SALOON LWB 50 TFSI QUATTRO,2995.0,2014.0,0,44700.0,Black,"$438,000"
2019/01,AUDI,A8L 50 TFSI QUATTRO,2995.0,2015.0,0,19700.0,Grey,"$328,000"
2019/01,AUDI,A8L 55 TFSI QUATTRO,2995.0,2018.0,0,1700.0,White,"$919,000"
2019/01,AUDI,A8L 60 TFSI QUATTRO,3993.0,2014.0,0,29300.0,Brown,"$668,000"
2019/01,AUDI,Q2 35 TFSI,1395.0,2018.0,0,2100.0,Yellow,"$255,000"
2019/01,AUDI,Q2 35 TFSI,1395.0,2019.0,0,11000.0,Grey,"$275,000"
2019/01,AUDI,Q3 1.4 TFSI,1395.0,2014.0,0,35600.0,Black,"$159,000"
2019/01,AUDI,Q3 2.0 TFSI QUATTRO,1984.0,2013.0,0,29300.0,Brown,"$178,000"
2018/12,AUDI,A1 SPORTBACK 1.4 TFSI,1390.0,2012.0,1,46500.0,White,"$108,000"
2018/12,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2015.0,0,600.0,White,"$178,000"
2018/12,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2014.0,0,58700.0,White,"$168,000"
2018/12,AUDI,A3 SEDAN 35 TFSI,1395.0,2017.0,0,630.0,Silver,"$259,900"
2018/12,AUDI,A3 SEDAN 35 TFSI,1395.0,2017.0,0,600.0,Grey,"$243,000"
2018/12,AUDI,A3 SEDAN 35 TFSI,1395.0,2018.0,0,600.0,Blue,"$266,000"
2018/12,AUDI,A3 SPORTBACK 1.4TFSI,1395.0,2015.0,0,7895.0,White,"$188,000"
2018/12,AUDI,A3 SPORTBACK 1.8 TFSI,1798.0,2013.0,0,77700.0,White,"$123,000"
2018/12,AUDI,A4 AVANT 1.8 TFSI,1798.0,2013.0,0,73700.0,White,"$138,000"
2018/12,AUDI,A4 AVANT 2.0 TFSI QUATTRO,1984.0,2012.0,0,89410.0,Grey,"$118,000"
2018/12,AUDI,A4 AVANT 30 TFSI,1395.0,2017.0,0,860.0,Blue,"$329,900"
2018/12,AUDI,A4 AVANT 40 TFSI,1984.0,2017.0,0,600.0,Silver,"$349,900"
2018/12,AUDI,A4 AVANT 40 TFSI,1984.0,2017.0,0,900.0,Red-Var,"$309,000"
2018/12,AUDI,A4 AVANT 40 TFSI,1984.0,2017.0,0,7900.0,Black,"$278,000"
2018/12,AUDI,A4 AVANT 40 TFSI,1984.0,2017.0,0,689.0,White,"$309,000"
2018/12,AUDI,A4 AVANT 40 TFSI,1984.0,2017.0,0,600.0,Red-Var,"$275,000"
2018/12,AUDI,A4 SALOON 1.8 TFSI,1798.0,2013.0,0,43100.0,Grey,"$116,000"
2018/12,AUDI,A4 SALOON 1.8 TFSI,1798.0,2013.0,1,39300.0,White,"$118,000"
2018/12,AUDI,A4 SALOON 30 TFSI,1395.0,2016.0,0,24700.0,White,"$245,000"
2018/12,AUDI,A5 CABRIOLET 2.0 TFSI,1984.0,2011.0,1,73514.0,White,"$148,000"
2018/12,AUDI,A5 SPORTBACK 1.8 TFSI,1798.0,2014.0,0,22721.0,Black,"$238,000"
2018/12,AUDI,A5 SPORTBACK 1.8 TFSI,1798.0,2010.0,0,51100.0,Grey,"$89,000"
2018/12,AUDI,A5 SPORTBACK 40 TFSI,1984.0,2017.0,0,600.0,Black,"$328,000"
2018/12,AUDI,Q2 35 TFSI,1395.0,2018.0,0,700.0,Red-Var,"$299,900"
2018/12,AUDI,Q3 2.0T QUATTRO,1984.0,2014.0,1,37000.0,Red-Var,"$228,000"
2018/12,AUDI,Q3 30 TFSI,1395.0,2016.0,0,27000.0,White,"$258,000"
2018/11,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2016.0,0,23000.0,White,"$208,000"
2018/11,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2016.0,1,44300.0,White,"$178,000"
2018/11,AUDI,A3 SEDAN 1.8 TFSI,1798.0,2013.0,0,63100.0,White,"$118,000"
2018/11,AUDI,A3 SPORTBACK 1.4 TFSI,1395.0,2013.0,0,25600.0,Grey,"$158,000"
2018/11,AUDI,A3 SPORTBACK 1.4 TFSI,1395.0,2013.0,0,60000.0,Red-Var,"$103,000"
2018/11,AUDI,A3 SPORTBACK E-TRON,1395.0,2016.0,0,30800.0,Red-Var,"$218,000"
2018/11,AUDI,A4 AVANT 2.0TFSI QUATTRO,1984.0,2012.0,0,89410.0,Grey,"$138,000"
2018/11,AUDI,A4 AVANT 40 TFSI,1984.0,2017.0,0,27200.0,White,"$288,000"
2018/11,AUDI,A4 AVANT 40 TFSI,1984.0,2017.0,1,12500.0,Grey,"$268,000"
2018/11,AUDI,A4 AVANT 45 TFSI QUATTRO,1995.0,2016.0,0,18800.0,Blue,"$438,000"
2018/11,AUDI,A4 SALOON 30 TFSI,1395.0,2016.0,0,15000.0,White,"$268,000"
2018/11,AUDI,A4 SALOON 30 TFSI,1395.0,2016.0,0,17500.0,Grey,"$223,000"
2018/11,AUDI,A4 SALOON 40 TFSI,1984.0,2017.0,1,6700.0,Grey,"$248,000"
2018/11,AUDI,A4 SALOON 40 TFSI,1984.0,2017.0,0,600.0,Blue,"$268,000"
2018/11,AUDI,A5 COUPE 40 TFSI,1984.0,2017.0,0,600.0,White,"$375,000"
2018/11,AUDI,A5 SPORTBACK 1.8 TFSI,1798.0,2013.0,1,44624.0,White,"$188,000"
2018/11,AUDI,A5 SPORTBACK 2.0TFSI QUATTRO,1984.0,2011.0,1,64100.0,Grey,"$138,000"
2018/11,AUDI,A6 SALOON 45 TFSI QUATTRO,1984.0,2018.0,0,6000.0,White,"$436,000"
2018/11,AUDI,A6 SALOON 55 TFSI QUATTRO,2995.0,2018.0,1,2250.0,Grey,"$650,000"
2018/11,AUDI,Q2 35 TFSI,1395.0,2017.0,0,4400.0,Orange,"$288,000"
2018/11,AUDI,Q2 35 TFSI,1395.0,2018.0,0,6500.0,Yellow,"$255,000"
2018/11,AUDI,Q3 2.0T QUATTRO,1984.0,2012.0,0,47600.0,Black,"$159,000"
2018/11,AUDI,Q3 2.0T QUATTRO,1984.0,2013.0,0,50500.0,White,"$179,000"
2018/10,AUDI,A1 SPORTBACK 1.4 TFSI,1395.0,2012.0,0,55900.0,Red-Var,"$83,000"
2018/10,AUDI,A3 SEDAN 1.8 TFSI,1798.0,2014.0,0,30600.0,White,"$169,000"
2018/10,AUDI,A3 SEDAN 1.8 TFSI,1798.0,2013.0,1,28540.0,White,"$168,000"
2018/10,AUDI,A3 SPORTBACK 1.4 TFSI,1395.0,2013.0,0,22148.0,Black,"$168,000"
2018/10,AUDI,A3 SPORTBACK 1.4 TFSI,1395.0,2016.0,0,18200.0,White,"$188,000"
2018/10,AUDI,A3 SPORTBACK 1.4 TFSI,1395.0,2016.0,0,25200.0,White,"$188,000"
2018/10,AUDI,A3 SPORTBACK 1.4 TFSI,1395.0,2011.0,0,36000.0,White,"$88,000"
2018/10,AUDI,A3 SPORTBACK 1.4 TFSI,1395.0,2016.0,0,53300.0,Black,"$168,000"
2018/10,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2016.0,0,1200.0,White,"$229,900"
2018/10,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2016.0,0,1300.0,Black,"$223,900"
2018/10,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2016.0,0,9000.0,Black,"$228,000"
2018/10,AUDI,A4 AVANT 30 TFSI,1395.0,2016.0,0,2016.0,Blue,"$288,000"
2018/10,AUDI,A4 AVANT 30 TFSI,1395.0,2016.0,0,42000.0,Black,"$228,000"
2018/10,AUDI,A4 AVANT 40 TFSI,1984.0,2017.0,0,900.0,Blue,"$309,000"
2018/10,AUDI,A4 SALOON 1.8 TFSI,1798.0,2012.0,0,56200.0,White,"$99,000"
2018/10,AUDI,A4 SALOON 30 TFSI,1395.0,2016.0,0,6700.0,Grey,"$212,000"
2018/10,AUDI,A4 SALOON 30 TFSI,1395.0,2017.0,0,3200.0,Black,"$233,000"
2018/10,AUDI,A4 SALOON 40 TFSI,1984.0,2017.0,0,600.0,Black,"$298,900"
2018/10,AUDI,A4 SALOON 40 TFSI,1984.0,2017.0,0,600.0,Blue,"$284,000"
2018/10,AUDI,A5 COUPE 40 TFSI,1984.0,2017.0,0,1500.0,Blue,"$338,000"
2018/10,AUDI,A5 SPORTBACK 40 TFSI,1984.0,2017.0,0,700.0,Silver,"$328,000"
2018/10,AUDI,A6 SALOON 2.8 FSI QUATTRO,2773.0,2012.0,0,54500.0,White,"$108,000"
2018/10,AUDI,A6 SEDAN 2.8 FSI QUATTRO,2773.0,2013.0,0,38430.0,Black,"$188,000"
2018/10,AUDI,Q3 2.0 TFSI QUATTRO,1984.0,2013.0,0,16500.0,Orange,"$188,000"
2018/10,AUDI,Q3 2.0 TFSI QUATTRO,1984.0,2014.0,2,38000.0,Red-Var,"$158,000"
2018/10,AUDI,Q3 2.0 TFSI QUATTRO (170HP),1984.0,2013.0,0,35500.0,Orange,"$198,000"
2018/10,AUDI,Q3 2.0 TFSI QUATTRO (170HP),1984.0,2013.0,0,32900.0,White,"$218,000"
2018/10,AUDI,Q3 2.0T QUATTRO,1984.0,2013.0,0,29300.0,Brown,"$159,000"
2018/10,AUDI,Q3 30 TFSI,1395.0,2016.0,0,27800.0,Grey,"$245,000"
2018/09,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2016.0,0,8900.0,White,"$208,000"
2018/09,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2014.0,0,69000.0,Black,"$118,000"
2018/09,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2016.0,0,31700.0,Blue,"$195,000"
2018/09,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2018.0,0,800.0,Yellow,"$237,000"
2018/09,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2018.0,0,8900.0,Red-Var,"$205,000"
2018/09,AUDI,A4 AVANT 30 TFSI,1395.0,2016.0,0,25900.0,Silver,"$238,000"
2018/09,AUDI,A4 SALOON 2.0T QUATTRO,1984.0,2011.0,1,46800.0,White,"$99,000"
2018/09,AUDI,A4 SALOON 40 TFSI,1984.0,2017.0,0,600.0,Blue,"$284,000"
2018/09,AUDI,A4 SEDAN 1.8 TFSI,1781.0,2013.0,0,24300.0,Grey,"$148,000"
2018/09,AUDI,Q3 30 TFSI,1395.0,2015.0,0,32300.0,White,"$223,000"
2018/09,AUDI,Q3 30 TFSI,1395.0,2015.0,0,32300.0,White,"$178,000"
2018/08,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2016.0,1,13200.0,White,"$198,000"
2018/08,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2015.0,0,56800.0,White,"$188,000"
2018/08,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2014.0,1,22100.0,Red-Var,"$139,000"
2018/08,AUDI,A3 SEDAN 1.4 TFSI,1395.0,2016.0,0,37600.0,White,"$158,000"
2018/08,AUDI,A3 SEDAN 1.8 TFSI,1798.0,2013.0,0,55800.0,White,"$168,000"
2018/08,AUDI,A3 SPORTBACK 1.4 TFSI,1395.0,2015.0,0,26000.0,Blue,"$178,000"
2018/08,AUDI,A3 SPORTBACK 1.4 TFSI,1395.0,2013.0,0,31700.0,Blue,"$138,000"
2018/08,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2016.0,0,42600.0,Yellow,"$151,000"
2018/08,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2016.0,0,6300.0,Black,"$208,000"
2018/08,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2017.0,1,7250.0,White,"$228,000"
2018/08,AUDI,A4 AVANT 45 TFSI QUATTRO,1984.0,2016.0,0,19500.0,Red-Var,"$331,000"
2018/08,AUDI,A4 SALOON 1.8 TFSI,1798.0,2013.0,0,46900.0,White,"$138,000"
2018/08,AUDI,A4 SALOON 1.8 TFSI,1798.0,2014.0,0,32500.0,Grey,"$139,000"
2018/08,AUDI,A4 SALOON 40 TFSI,1984.0,2017.0,0,11000.0,Red-Var,"$274,000"
2018/08,AUDI,A4 SALOON 40 TFSI,1984.0,2017.0,0,12400.0,White,"$259,000"
